id;name;email;phone_number;birth_date;sex;passport;country_code;address;account_creation;pay_method;account_status
MarianLeite;Mariana Leite;marianleite@li3.pt;927 955 862;1980/08/21;F;CC653991;PT;Largo Almeida, 107787-095 São João da Madeira;2019/11/09 01:46:29;credit_card;inactive
NSousa-Branco;Naiara Sousa-Branco;nsousa-branco@li3.pt;(351) 967 809 262;1953/06/01;F;HB510448;PT;Av da Companhia, S/N8411-041 Esposende;2016/02/02 09:06:55;credit_card;
LisanAndrade;Lisandro Andrade;lisanandrade@li3.pt;(351) 931 119 398;1990/09/25;M;;PT;Travessa de Amorim, 882998-569 Leiria;2016/10/18 02:22:48;debit_card;active
SaMendes1396;Sandro Mendes;samendes1396@li3.pt;(351) 912481760;1952/08/10;M;IG341568;PT;Av de Anjos, 585116-141 Fiães;2017/07/29 11:32:27;credit_card;active
JMacedo;Jaime Macedo;jmacedo@li3.pt;960040301;2001/07/13;M;XS726331;PT;Alameda Alexandre Anjos, 728753-402 Aveiro;2011/08/17 00:41:00;debit_card;active
FilipFreitas;Filipa Freitas;filipfreitas@li3.pt;(351) 932 621 674;1992/11/02;F;IX732797;PT;Avenida de Freitas, 3290462-124 Évora;2016/10/16 17:49:35;cash;active
CéAmorim-Carvalho;César Amorim-Carvalho;céamorim-carvalho@li3.pt;914 406 425;1950/04/29;M;YH821830;PT;Rua Domingues, 9752501-935 Ourém;2020/02/11 20:30:51;debit_card;active
DiLopes;Diogo Lopes;dilopes@li3.pt;918381494;1951/07/08;M;BQ886201;PT;Avenida de Marques, 35640-558 Estarreja;2018/12/14 08:52:53;debit_card;active
JAntunes1428;João Antunes;jantunes1428@li3.pt;+351273194320;1952/12/30;M;IB982234;PT;Largo de Barros, 317230-671 Oliveira do Hospital;2017/09/10 20:44:29;cash;active
JésNogueira;Jéssica do Nogueira;jésnogueira@li3.pt;962152882;1963/10/24;F;XX008519;PT;Alameda de Domingues, 648553-619 Gondomar;2013/10/28 14:32:40;cash;active
MiLoureiro;Miriam Loureiro;miloureiro@li3.pt;(351) 917 792 439;1971/02/02;F;VN103244;PT;Largo de Coelho, 587322-580 Amora;2019/10/24 16:12:41;cash;active
Juliana-Branco;Juliana-Bianca Branco;juliana-branco@li3.pt;+351961215418;2002/04/26;F;PP938587;PT;Av Adriana Gonçalves, 182382-010 Mealhada;2013/06/12 13:15:17;credit_card;active
CarCosta824;Carlota Costa;carcosta824@li3.pt;928 004 746;1986/08/23;F;LT571404;PT;Alameda Campos, 544703-045 Almada;2012/06/30 02:29:25;debit_card;active
AntóPinho1573;António Pinho;antópinho1573@li3.pt;(351) 930 409 032;1961/05/25;M;GB579403;PT;Alameda dos Mastros, 20354-953 Horta;2015/03/13 06:55:04;cash;active
MicaeSoares;Micael Soares;micaesoares@li3.pt;919300423;1978/04/16;M;RL554765;PT;Largo Jorge Luis Borges, 703810-688 Oliveira de Azeméis;2017/12/23 10:28:40;credit_card;active
JaimMacedo;Jaime da Macedo;jaimmacedo@li3.pt;(351) 961 135 358;1988/08/28;M;WT975813;PT;Largo de Tavares, 732675-058 Ourém;2013/03/17 12:17:19;credit_card;ACTIVE
YGonçalves-Correia137;Yara Gonçalves-Correia;ygonçalves-correia137@li3.pt;(351) 281915270;2001/04/22;F;WD693278;PT;Alameda do Leal, 593826-964 Santa Cruz;2019/06/09 18:09:07;credit_card;active
SandrRocha882;Sandro Rocha;sandrrocha882@li3.pt;913900857;1971/06/11;M;VU144802;PT;Praça Mário Coelho, S/N8668-967 Ponte de Sor;2018/08/01 04:42:52;cash;active
BeRocha-Valente;Bernardo Rocha-Valente;berocha-valente@li3.pt;934 480 357;1960/01/18;M;FT969740;PT;Alameda de Dom Fradique, 2066053-631 Montijo;2020/11/20 15:11:23;cash;active
IsSoares-Valente1329;Isabela Soares-Valente;issoares-valente1329@li3.pt;+351963795460;2001/09/23;F;PD238855;PT;Travessa de João Chagas, 751713-379 São João da Madeira;2020/08/23 16:08:43;credit_card;active
MarBatista;Mariana Batista;marbatista@li3.pt;917333362;1999/10/03;F;QE956889;PT;Avenida Ferreira, S/N4479-852 Horta;2012/08/09 11:44:37;credit_card;active
NSimões;Núria Simões;nsimões@li3.pt;(351) 917212671;1968/09/09;F;TD708261;PT;Praça Mauro Gonçalves, S/N4868-456 Vila Real;2011/04/14 14:19:11;cash;inactive
MPinto141;Miguel Pinto;mpinto141@li3.pt;966 968 519;1973/08/28;M;RZ678473;PT;Avenida do Mar, 406513-426 Barreiro;2019/08/24 20:01:17;cash;active
DaVieira;Daniel Vieira;davieira@li3.pt;+351925125813;1970/04/24;M;OI977567;PT;Rua Anjos, 351694-381 Matosinhos;2012/02/19 03:10:12;debit_card;active
RodMelo;Rodrigo Melo;rodmelo@li3.pt;+351291163410;1995/12/18;M;RY331778;PT;Travessa de Eça de Queirós, 39319-536 Póvoa de Varzim;2019/02/07 04:29:29;credit_card;active
NoLourenço2013;Noah Lourenço;nolourenço2013@li3.pt;(351) 238 828 563;2000/04/28;M;VU276940;PT;Alameda Baptista, 311989-713 Sintra;2015/08/31 01:47:03;debit_card;active
YasmiAlves;Yasmin Alves;yasmialves@li3.pt;939687867;1961/10/06;F;CT382649;PT;R. Ema Almeida, 17220-293 Ermesinde;2018/05/26 20:55:38;debit_card;active
MaPacheco;Martim da Pacheco;mapacheco@li3.pt;+351927135544;1987/09/29;M;WM454104;PT;Largo de Santo António dos Capuchos, 4946428-675 Figueira da Foz;2015/12/06 17:38:24;credit_card;active
AndLeal;André Leal;andleal@li3.pt;932 812 510;1980/02/21;M;NN656002;PT;Rua de Melo, 77455-387 Lisboa;2017/01/25 13:11:39;debit_card;active
LúciMatias651;Lúcia Matias;lúcimatias651@li3.pt;(351) 938727235;2005/09/04;F;HA282608;PT;Largo de Faria, 8494987-714 Gafanha da Nazaré;2011/07/15 22:18:34;credit_card;active
LiSantos1508;Lisandro Santos;lisantos1508@li3.pt;+351926868675;2004/07/29;M;QM705443;PT;Largo Tatiana Rocha, S/N9613-283 Esmoriz;2018/05/01 19:50:03;credit_card;active
JoLeal;João do Leal;joleal@li3.pt;+351208453153;2003/10/12;M;PK672655;PT;Largo de Ulisses, 525047-731 Portalegre;2010/11/17 09:19:37;cash;active
BReis1847;Brian Reis;breis1847@li3.pt;(351) 962787577;1963/02/10;M;WR550780;PT;R. Pires, 792722-826 Santa Maria da Feira;2018/09/10 23:34:44;debit_card;inactive
PatríciCastro-Assunção1211;Patrícia Castro-Assunção;patrícicastro-assunção1211@li3.pt;(351) 963 081 090;1986/07/30;F;VT016820;PT;Travessa Bruna Rodrigues, S/N6143-348 Lixa;2015/09/05 15:56:36;cash;active
DanielPinto643;Daniela Pinto;danielpinto643@li3.pt;+351968682595;1988/05/04;F;RO872589;PT;Avenida de Vaz, S/N6840-141 Viana do Castelo;2019/03/03 21:36:10;credit_card;active
IAssunção;Ivo Assunção;iassunção@li3.pt;(351) 934231173;1970/05/19;M;YF449950;PT;Avenida Kelly Vieira, 575027-700 Vila Real de Santo António;2014/03/07 21:34:07;debit_card;active
AlicValente-Miranda1816;Alice Valente-Miranda;alicvalente-miranda1816@li3.pt;+351936385277;1951/09/23;F;JH423624;PT;Alameda de Vicente, 6691350-762 Rio Tinto;2015/06/08 00:18:48;credit_card;active
IsGonçalves-Loureiro;Ismael Gonçalves-Loureiro;isgonçalves-loureiro@li3.pt;(351) 969333532;1951/09/07;M;TA782237;PT;Rua António Dias Lourenço, 165289-785 Torres Novas;2017/01/15 13:53:05;debit_card;active
Larissa-HelSoares;Larissa-Helena Soares;larissa-helsoares@li3.pt;925 065 307;1963/10/17;F;LX721553;PT;;2010/04/12 15:38:32;credit_card;active
MMonteiro;Marcos Monteiro;mmonteiro@li3.pt;916 228 674;1998/04/07;M;SR884241;PT;Avenida de Antero de Figueiredo, S/N2834-989 Sines;2016/09/03 01:39:39;cash;active
SaloRamos1718;Salomé da Ramos;saloramos1718@li3.pt;922 371 757;1978/01/29;F;ZS032250;PT;Alameda Benedita Batista, 570693-766 Gandra;2010/03/26 03:35:21;credit_card;inactive
IsSousa81;Isabela Sousa;issousa81@li3.pt;+351935831605;1983/03/15;F;PG409818;PT;Alameda Santos, 709841-406 Portimão;2012/03/01 23:09:15;debit_card;active
LMagalhães1017;Luís Magalhães;lmagalhães1017@li3.pt;292 897 523;1988/06/14;M;GS557889;PT;R. do Almirante Gago Coutinho, 5812421-150 Oliveira do Hospital;2017/01/04 00:46:00;debit_card;active
YarVicente997;Yara Vicente;yarvicente997@li3.pt;(351) 212955067;1991/04/13;F;HH900572;PT;;2017/12/08 20:58:45;cash;active
MelissAlmeida;Melissa Almeida;melissalmeida@li3.pt;(351) 915352334;1952/08/23;F;KR620570;PT;Travessa de Cardoso, 3939041-758 Fiães;2015/09/29 12:13:20;debit_card;active
YAlmeida;Yara Almeida;yalmeida@li3.pt;(351) 223583098;2005/07/02;F;VK264064;PT;Travessa Matilde Bensaúde, 991977-357 Marinha Grande;2020/06/23 18:17:01;credit_card;active
YaNunes-Cruz;Yasmin Nunes-Cruz;yanunes-cruz@li3.pt;(351) 964138196;1955/03/17;F;AI623137;PT;Alameda Luna Moreira, 189815-531 Amarante;2011/03/16 07:26:04;cash;active
FernandPinho;Fernando Pinho;fernandpinho@li3.pt;(351) 925192134;1989/10/04;M;CV563921;PT;Praça Alexandra Mendes, 285652-264 Fiães;2013/12/04 00:17:40;debit_card;active
ÂngeMoreira554;Ângela Moreira;ângemoreira554@li3.pt;(351) 929 148 654;1994/08/15;F;AJ893518;PT;Rua de Machado, 9005338-539 Trofa;2014/12/26 17:42:00;cash;inactive
IvRodrigues-Melo;Ivo Rodrigues-Melo;ivrodrigues-melo@li3.pt;967 287 140;1992/07/07;M;IP095171;PT;Travessa Amélia Pinheiro, 69228-990 Caniço;2015/07/20 13:05:33;debit_card;active
MicaCosta;Micael Costa;micacosta@li3.pt;231596745;1992/02/12;M;ES151400;PT;Avenida Lourenço, 895071-052 Castelo Branco;2016/11/01 08:45:56;credit_card;inactive
BrunMota1428;Bruna Mota;brunmota1428@li3.pt;(351) 918354863;1985/09/04;F;OF549530;PT;Praça Bento Martins, 595616-212 Cantanhede;2019/04/14 16:02:43;debit_card;active
AnitBarbosa;Anita Barbosa;anitbarbosa@li3.pt;(351) 936 475 433;1966/01/03;F;OV173749;PT;Largo de Gonçalves, 84723-142 Lagoa;2012/07/29 17:02:43;credit_card;active
AdrianMaia;Adriana Maia;adrianmaia@li3.pt;910 969 726;1975/12/30;F;DL750792;PT;Av Araújo, S/N7708-859 Tondela;2016/04/26 19:09:50;debit_card;active
IsBarbosa;Isabela Barbosa;isbarbosa@li3.pt;(351) 933 991 164;1988/01/27;F;LQ465013;PT;Av Ângela Tavares, S/N9760-340 Porto;2020/12/05 20:47:51;credit_card;active
AntLeal877;António Leal;antleal877@li3.pt;(351) 911 047 473;1962/07/08;M;ZW704462;PT;Travessa Borges, 122854-123 Gouveia;2013/02/07 13:33:17;debit_card;active
MartLourenço1184;Marta Lourenço;martlourenço1184@li3.pt;(351) 926 432 606;2005/10/13;F;MY624982;PT;Praça Teresa Mota, 59609-494 Sacavém;2015/03/20 17:22:07;cash;inactive
PatríCruz;Patrícia Cruz;patrícruz@li3.pt;(351) 916000701;1962/03/19;F;SN196204;PT;Travessa Renato Araújo, 944119-174 Vila Franca de Xira;2017/02/16 20:54:01;debit_card;active
CLeite;César Leite;cleite@li3.pt;(351) 966 605 338;1959/02/16;M;JR181489;PT;Largo de Machado, S/N0308-930 Peniche;2010/04/03 06:25:50;cash;active
SaPacheco;Sara Pacheco;sapacheco@li3.pt;(351) 967 544 141;1960/03/19;F;DW957735;PT;Largo da Senhora da Luz, 813721-844 Anadia;2017/05/01 03:51:53;cash;active
BrunGuerreiro;Bruno Guerreiro;brunguerreiro@li3.pt;915840595;1979/05/18;M;MR171161;PT;Largo Daniel Nascimento, 36196-046 Amora;2013/05/11 23:07:15;cash;ACTIVE
Luísa-MLeal1282;Luísa-Miriam Leal;luísa-mleal1282@li3.pt;(351) 913439074;2005/03/21;F;HY400846;PT;Praça de Nunes, 555748-051 Fundão;2017/11/11 05:45:26;debit_card;ACTIVE
BeatrCampos;Beatriz Campos;beatrcampos@li3.pt;(351) 924573098;1965/01/03;F;GD747619;PT;Alameda de Matos, 5260233-737 Lourosa;2018/08/15 18:50:16;credit_card;active
IsabeLourenço;Isabel Lourenço;isabelourenço@li3.pt;968 366 738;1965/10/03;F;OV137268;PT;Avenida do Borratém, 7880035-438 Oliveira de Azeméis;2020/06/08 23:02:49;credit_card;active
TAntunes361;Tomás Antunes;tantunes361@li3.pt;(351) 931009059;1988/06/08;M;FN154308;PT;Alameda Rúben Mendes, 400974-848 Amora;2016/09/12 02:42:06;debit_card;active
JaimFernandes800;Jaime Fernandes;jaimfernandes800@li3.pt;256232654;1970/05/27;M;ZS230205;PT;R. da Vila Expo, 8836559-205 Costa da Caparica;2018/12/05 14:16:37;debit_card;active
ÁOliveira;Álvaro Oliveira;áoliveira@li3.pt;(351) 932564220;1972/06/29;M;FN015578;PT;Av Mota, S/N5119-344 Gandra;2015/08/30 23:38:16;credit_card;active
XavNogueira;Xavier Nogueira;xavnogueira@li3.pt;(351) 912349186;1987/11/20;M;CG190451;PT;Praça Monteiro, 999953-073 Moura;2020/12/21 12:30:18;debit_card;active
MarPereira606;Maria de Pereira;marpereira606@li3.pt;(351) 936 010 658;1990/09/30;F;JD844073;PT;Alameda da Cova da Moura, S/N6998-858 Praia da Vitória;2015/04/22 05:08:53;debit_card;active
LMoreira1508;Lúcia Moreira;lmoreira1508@li3.pt;(351) 266867610;1979/08/05;F;EZ148197;PT;;2015/12/27 16:20:15;credit_card;active
NFigueiredo;Noah Figueiredo;nfigueiredo@li3.pt;+351960275737;2002/04/19;M;BT669852;PT;Alameda Ivan Monteiro, 6847151-038 Sintra;2019/07/05 12:11:05;credit_card;active
MicaeMonteiro;Micael Monteiro;micaemonteiro@li3.pt;(351) 278994131;1970/05/13;M;JA893938;PT;R. de Neto, 513707-898 Santo Tirso;2012/05/03 19:47:40;debit_card;active
FilBarbosa;Filipe Barbosa;filbarbosa@li3.pt;(351) 914822004;1969/01/24;M;AX376338;PT;Alameda Português, 7034459-737 Miranda do Douro;2015/02/03 21:09:15;cash;active
MSoares1510;Mauro Soares;msoares1510@li3.pt;+351920987301;2005/01/02;M;FE968050;PT;Rua de Tavares, 191579-130 Odivelas;2016/10/07 00:48:32;credit_card;active
CCarvalho1007;César do Carvalho;ccarvalho1007@li3.pt;279717961;1985/07/14;M;SU817213;PT;Praça Rodrigues, 8913684-439 Ourém;2017/03/15 01:16:53;credit_card;active
MárAzevedo151;Mário Azevedo;márazevedo151@li3.pt;+351937648568;1958/07/31;M;OW688095;PT;Travessa do Cais das Pedras, 2047520-113 Lourosa;2020/12/23 23:51:23;debit_card;Active
WBatista1926;Wilson Batista;wbatista1926@li3.pt;913562006;1955/11/14;M;WQ973647;PT;Avenida de Simões, 53106-021 Horta;2010/06/29 13:30:07;credit_card;active
GabriBarros539;Gabriel Barros;gabribarros539@li3.pt;220018421;2005/06/05;M;UX306904;PT;Largo de Santos, S/N5543-171 Beja;2019/01/13 21:54:59;credit_card;active
NelsoLourenço;Nelson Lourenço;nelsolourenço@li3.pt;(351) 933 924 762;2005/04/02;M;KB854471;PT;Largo Baptista, S/N2500-546 Barcelos;2019/10/09 08:01:34;debit_card;active
MLopes-Lourenço;Mário Lopes-Lourenço;mlopes-lourenço@li3.pt;934998617;1963/11/01;M;YH982984;PT;Praça da Ponte da Lama, 2688038-295 Lagoa;2019/10/07 17:12:44;debit_card;active
RafaeLourenço;Rafaela Lourenço;rafaelourenço@li3.pt;+351257285127;1981/01/23;F;ZL189722;PT;Avenida Daniel Lima, 509997-497 Póvoa de Santa Iria;2020/09/09 04:27:53;cash;active
Camila-ENogueira;Camila-Erika Nogueira;camila-enogueira@li3.pt;+351931898896;1989/08/12;F;XD473019;PT;R. Matias Lopes, 345567-969 Amarante;2018/03/13 10:08:26;debit_card;active
Mia-LGuerreiro1353;Mia-Lorena Guerreiro;mia-lguerreiro1353@li3.pt;(351) 929 128 391;1951/05/27;F;NA618444;PT;Largo de Machado, 582261-853 Montemor-o-Novo;2011/06/11 08:49:09;credit_card;active
JoaMelo-Morais216;Joana Melo-Morais;joamelo-morais216@li3.pt;(351) 926409540;1987/09/24;F;JY891191;PT;Praça Monteiro, 265974-375 Funchal;2012/10/23 20:09:18;cash;active
FilipSimões1169;Filipa Simões;filipsimões1169@li3.pt;(351) 934495032;1986/08/20;F;UU897813;PT;Largo Dom Afonso Henriques, S/N4472-401 Caldas da Rainha;2014/07/04 09:19:46;credit_card;active
JoaAzevedo;Joaquim Azevedo;joaazevedo@li3.pt;+351297129307;1951/02/23;M;NV081961;PT;Avenida do Brasil (Porto), 84561-981 Cantanhede;2011/10/27 01:36:55;credit_card;active
RodriCastro;Rodrigo Castro;rodricastro@li3.pt;934 418 282;1952/03/25;M;YQ484700;PT;Alameda de Ribeiro, 99107-895 Estremoz;2013/01/26 06:30:47;credit_card;Active
LarAssunção1924;Lara Assunção;larassunção1924@li3.pt;+351968208117;1953/05/09;F;UR814121;PT;Avenida de Campos, 781563-517 Santana;2012/06/23 03:40:11;cash;active
BMoreira929;Beatriz Moreira;bmoreira929@li3.pt;(351) 936477653;1967/06/27;F;PE411221;PT;Avenida Monteiro, S/N9990-595 Covilhã;2013/06/29 05:22:20;credit_card;active
MiSantos1224;Miguel Santos;misantos1224@li3.pt;(351) 923641256;1973/07/27;M;LS004506;PT;Travessa da Ilha dos Amores, 19892-166 Serpa;2012/05/21 19:15:40;credit_card;active
LMaia177;Luís Maia;lmaia177@li3.pt;(351) 931 264 332;1962/11/07;M;OA839720;PT;Rua Irina Valente, 160600-501 Almada;2016/02/21 00:25:17;credit_card;active
DébFaria;Débora Faria;débfaria@li3.pt;+351200813271;1956/04/14;F;DJ371692;PT;Travessa Costa, 8269302-340 Oliveira de Azeméis;2018/08/26 15:17:36;cash;active
LeValente;Leonor Valente;levalente@li3.pt;934 295 458;1971/08/11;F;GN326567;PT;Travessa Garcia de Orta ao Parque das Nações, 9399168-167 Portimão;2010/06/29 12:21:20;credit_card;active
ÁlvLeite-Borges;Álvaro Leite-Borges;álvleite-borges@li3.pt;(351) 917235815;1998/03/15;M;TX646196;PT;Alameda do Adro, 709159-789 Póvoa de Varzim;2018/10/25 23:34:26;credit_card;active
JuliMatias;Juliana Matias;julimatias@li3.pt;969054242;1953/04/16;F;ET009362;PT;Travessa de Cima, 417055-688 Cartaxo;2019/10/05 02:19:33;cash;active
LuciPaiva;Luciana Paiva;lucipaiva@li3.pt;(351) 264853314;1992/11/14;F;AU463277;PT;Praça de Monteiro, S/N0733-801 Évora;2013/01/30 02:46:26;cash;active
IsSilva1232;Isaac Silva;issilva1232@li3.pt;(351) 928 815 879;1954/01/14;M;ME621120;PT;Praça Esteves, 95122-364 Estarreja;2015/10/11 04:37:50;debit_card;active
BenediRodrigues;Benedita-Gabriela Rodrigues;benedirodrigues@li3.pt;924024439;1997/04/28;F;BH704534;PT;Av de São Lourenço, 91045-088 Valongo;2016/04/07 16:57:57;credit_card;active
YRibeiro;Yasmin Ribeiro;yribeiro@li3.pt;(351) 916 658 418;1995/04/28;F;OP944959;PT;Travessa de Vieira, 8201637-468 Pombal;2016/02/10 15:25:26;debit_card;active
DiniAlmeida100;Dinis Almeida;dinialmeida100@li3.pt;(351) 259 459 779;1985/04/23;M;PN239986;PT;Rua de Caselas, 870003-134 Albufeira;2011/10/21 06:46:19;debit_card;active
JoãAlmeida-Marques1568;João Almeida-Marques;joãalmeida-marques1568@li3.pt;921191804;1997/02/22;M;SU090642;PT;R. de Carneiro, 558630-422 São Mamede de Infesta;2010/12/04 10:29:02;credit_card;active
XMaia251;Xavier de Maia;xmaia251@li3.pt;(351) 965 182 436;1988/05/13;M;SE222238;PT;Avenida de S. Brás, S/N7008-952 Santana;2010/09/25 18:06:07;cash;active
ValAndrade;Valentina Andrade;valandrade@li3.pt;(351) 928 095 278;1980/04/12;F;RA108364;PT;Av de João do Carmo, 618210-484 Lamego;2012/12/25 04:18:33;debit_card;active
ValenGaspar965;Valentina-Diana Gaspar;valengaspar965@li3.pt;(351) 913060234;1991/04/15;F;DU788435;PT;R. de Macedo, 987122-119 Aveiro;2012/10/19 09:48:46;cash;active
DuartLima;Duarte Lima;duartlima@li3.pt;+351923941876;1979/11/05;M;QK413959;PT;Avenida Clara Santos, 32415-677 Santarém;2012/12/29 14:59:23;debit_card;active
NLopes86;Noa Lopes;nlopes86@li3.pt;(351) 918301724;2004/10/09;M;QM345936;PT;Largo de Baptista, 8424263-218 Esmoriz;2014/06/03 03:56:19;cash;active
NunBranco;Nuno Branco;nunbranco@li3.pt;(351) 919218337;1977/09/21;M;NE555730;PT;Travessa de Lima, 3355252-203 Beja;2011/10/05 12:15:08;cash;active
PauBaptista1037;Paulo Baptista;paubaptista1037@li3.pt;+351910247748;1966/11/14;M;TO317660;PT;Largo Ramos, 902275-064 Paredes;2015/09/30 10:31:39;credit_card;active
EdgMiranda;Edgar Miranda;edgmiranda@li3.pt;(351) 235258715;2001/08/28;M;TG925326;PT;Praça de Rodrigues, 52380-590 Ermesinde;2016/10/26 18:59:02;credit_card;active
SoraMelo;Soraia Melo;soramelo@li3.pt;(351) 285 500 476;1967/04/19;F;DI007523;PT;Praça de Neto, 887586-554 Vizela;2012/03/29 13:21:54;cash;active
VioletAlves;Violeta Alves;violetalves@li3.pt;(351) 929165484;1992/04/17;F;PD449209;PT;Largo de Guerreiro, 3593507-875 Anadia;2014/05/09 08:47:41;cash;active
SaLopes1394;Sara Lopes;salopes1394@li3.pt;(351) 936 022 847;1992/08/31;F;BC816358;PT;Praça Enzo Almeida, 3304369-964 Fundão;2020/05/06 01:43:30;cash;active
DeLoureiro949;Denis Loureiro;deloureiro949@li3.pt;(351) 920875673;1955/03/22;M;ZK094766;PT;Avenida Eduardo Amorim, 34889-583 Seixal;2010/02/05 10:41:01;cash;active
LuSilva;Luca Silva;lusilva@li3.pt;(351) 913 785 629;1999/12/08;M;ET557109;PT;Rua Rodrigues, 835535-469 São Salvador de Lordelo;2018/10/05 15:18:13;credit_card;active
EmanCarvalho1482;Emanuel da Carvalho;emancarvalho1482@li3.pt;963108232;1959/10/18;M;TL875512;PT;Av da Encarnação, 968565-442 Montemor-o-Novo;2010/06/07 05:10:23;debit_card;active
RVieira1970;Rafael Vieira;rvieira1970@li3.pt;(351) 966788880;1953/07/04;M;ZB242456;PT;Avenida Fernandes, 6886030-204 Alcobaça;2016/11/30 15:00:25;credit_card;active
MarRibeiro1774;Marcos Ribeiro;marribeiro1774@li3.pt;(351) 917 100 857;1968/08/18;M;LK811179;PT;R. Monteiro, 672641-761 Elvas;2013/08/16 02:15:24;cash;active
AndreMorais504;Andreia Morais;andremorais504@li3.pt;911653251;1951/04/02;F;CF971818;PT;Av de Lourenço, 370762-628 Gafanha da Nazaré;2018/04/19 03:07:27;cash;inactive
CarolinNeto1295;Carolina Neto;carolinneto1295@li3.pt;968047782;1986/10/02;F;ZU187190;PT;Avenida do Codeçal, 59385-017 São Mamede de Infesta;2013/05/13 07:31:14;cash;active
TomAntunes;Tomé Antunes;tomantunes@li3.pt;(351) 226 904 769;1979/05/19;M;UZ405828;PT;Praça do Peneireiro, S/N8021-984 Alcobaça;2018/10/31 10:14:42;cash;active
NaiMagalhães;Naiara Magalhães;naimagalhães@li3.pt;(351) 278895838;1983/07/05;F;KL493882;PT;Praça Martins, 956434-046 Santa Comba Dão;2020/07/04 19:04:14;cash;inactive
DuartFerreira1949;Duarte Ferreira;duartferreira1949@li3.pt;(351) 961 392 568;1992/02/16;M;RR852235;PT;Av Professor Gonçalves Ferreira, 455240-342 Valbom;2011/07/03 03:07:00;debit_card;active
CarLourenço;Carlota-Emma Lourenço;carlourenço@li3.pt;921640005;2005/12/05;F;BP678753;PT;R. de Assunção, 6833885-174 Sacavém;2020/10/31 05:57:14;cash;active
VictLopes;Victória Lopes;victlopes@li3.pt;962750402;1995/04/19;F;TJ391892;PT;Av Martim Faria, 1957775-353 Valbom;2010/10/24 17:41:27;cash;active
CaValente1991;Caetana Valente;cavalente1991@li3.pt;(351) 961171133;2002/04/11;F;PT598273;PT;Rua Antunes, 591698-640 Santarém;2016/09/01 12:53:31;credit_card;active
SBarros1965;Salomé-Iara Barros;sbarros1965@li3.pt;+351965418172;1985/12/21;F;YB167416;PT;Travessa Ivan Maia, 34430-352 Braga;2017/05/26 13:52:57;debit_card;active
BenediDomingues653;Benedita-Mara Domingues;benedidomingues653@li3.pt;+351915378906;1999/06/26;F;ZI351601;PT;Alameda de Matos, 4988879-355 Almeirim;2012/12/01 14:35:55;debit_card;active
SérgiPereira116;Sérgio Pereira;sérgipereira116@li3.pt;(351) 910 442 503;1997/07/03;M;GM871588;PT;Praça Pinho, 62463-112 Aveiro;2017/01/07 07:25:27;debit_card;active
SérgAlves;Sérgio Alves;sérgalves@li3.pt;(351) 969580823;1955/02/07;M;BO690288;PT;Alameda Melo, 219846-316 Seixal;2011/04/14 20:25:41;cash;active
